movieId,rating,title,genres
59141,3.5509666080843587,Son of Rambow (2007),"children, comedy, drama"
59302,3.9,Viva Cuba (2005),"comedy, drama"
59315,3.833800786880137,Iron Man (2008),"action, adventure, sci-fi"
59366,4.285714285714286,"Bread, My Sweet, The (a.k.a. Wedding for Bella, A) (2001)","drama, romance"
59369,3.7480179704016914,Taken (2008),"action, crime, drama, thriller"
59387,3.9198667711598745,"Fall, The (2006)","adventure, drama, fantasy"
59418,3.658536585365854,"American Crime, An (2007)",crime
59465,3.8333333333333335,The Stars Look Down (1940),drama
59485,3.548780487804878,a/k/a Tommy Chong (2005),documentary
59519,3.648550724637681,Reprise (2006),drama
59547,3.888888888888889,"Ron Clark Story, The (2006)",drama
59549,3.6605263157894736,Shelter (2007),"drama, romance"
59590,3.7604166666666665,Young at Heart (a.k.a. Young@Heart) (2007),"documentary, musical"
59667,4.0,Nina's Heavenly Delights (2006),comedy
59684,3.786324786324786,Lake of Fire (2006),documentary
59731,3.6954545454545453,"Bigger, Stronger, Faster* (2008)",documentary
59753,4.0,Memories of Matsuko (Kiraware Matsuko no isshô) (2006),"comedy, drama, musical, mystery"
59784,3.6060040856203925,Kung Fu Panda (2008),"action, animation, children, comedy, imax"
59799,3.75,Extreme Private Eros: Love Song 1974 (1974),documentary
59801,3.75,"Emperor's Naked Army Marches On, The (Yuki Yukite shingun) (1987)",documentary
59810,3.662613981762918,Recount (2008),drama
59832,3.6315789473684212,Where the Sidewalk Ends (1950),"crime, drama, film-noir"
59844,3.727272727272727,"Honor Among Thieves (Adieu l'ami) (Farewell, Friend) (1968)","action, adventure, crime, drama, mystery, thriller"
59895,3.875,Dust in the Wind (1987),"drama, romance"
59974,3.7857142857142856,"Fidanzati, I (Fiances, The) (1963)",drama
59976,3.8360655737704916,"Posto, Il (1961)",drama
59995,3.7596638655462185,Boy A (2007),"crime, drama"
60046,3.5342465753424657,"Children of Huang Shi, The (2008)","drama, war"
60069,4.004931687002265,WALL·E (2008),"adventure, animation, children, romance, sci-fi"
60096,3.6842105263157894,Ten Minutes Older: The Trumpet (2002),drama
60137,3.7615384615384615,"Rape of Europa, The (2006)",documentary
60147,3.5625,Roman de gare (2007),drama
60198,3.6,"Sandglass, The (Sanatorium pod klepsydra) (1973)",mystery
60201,3.814516129032258,"Color of Pomegranates, The (Sayat Nova) (1968)",drama
60223,3.7222222222222223,West of Zanzibar (1928),"drama, mystery"
60256,3.71875,Goddess (Devi) (1960),drama
60291,3.8145363408521304,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),documentary
60295,3.772727272727273,Up the Yangtze (2007),documentary
60309,3.95,Along Came Jones (1945),"comedy, romance, western"
60333,3.8454706927175843,Encounters at the End of the World (2008),documentary
60336,3.58955223880597,Bad Blood (Mauvais sang) (1986),"crime, drama, romance"
60341,3.6513761467889907,Standard Operating Procedure (2008),"crime, documentary, war"
60382,3.568783068783069,Roman Polanski: Wanted and Desired (2008),documentary
60384,3.625,Z Channel: A Magnificent Obsession (2004),documentary
60393,3.65625,Transylvania (2006),drama
60408,3.6292270531400965,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),comedy
60411,3.5675675675675675,"Pornographers, The (Erogotoshi-tachi yori: Jinruigaku nyûmon) (1966)","comedy, drama"
60469,3.8666666666666667,Silentium (2004),"crime, thriller"
60475,3.8076923076923075,"Violin, El (2005)",drama
60487,3.7193877551020407,"It's the Great Pumpkin, Charlie Brown (1966)","animation, children, comedy"
60490,3.75,Lost Islands (2008),drama
60546,3.5535714285714284,"Bench, The (Bænken) (2000)",drama
60551,3.6083333333333334,Breath (Soom) (2007),drama
60566,3.6538461538461537,Just Another Love Story (Kærlighed på film) (2007),"crime, drama, thriller"
60609,3.5875706214689265,Death Note (2006),"adventure, crime, drama, horror, mystery"
60625,3.6052631578947367,"Tall T, The (1957)",western
60641,3.586206896551724,Music Within (2007),"comedy, drama, romance, war"
60684,3.7075786662215173,Watchmen (2009),"action, drama, mystery, sci-fi, thriller, imax"
60743,3.8181818181818183,Mr. Untouchable (2007),"crime, documentary"
60753,3.68853591160221,Felon (2008),"crime, drama"
60766,3.821243523316062,Man on Wire (2008),documentary
60880,3.9285714285714284,"Family Game, The (Kazoku gêmu) (1983)","comedy, drama"
60887,3.6875,Blindsight (2006),"adventure, documentary"
60943,3.65599173553719,Frozen River (2008),drama
60950,3.6051120045950604,Vicky Cristina Barcelona (2008),"comedy, drama, romance"
60990,3.8636363636363638,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)",drama
60992,3.761904761904762,"Moment to Remember, A (Nae meorisokui jiwoogae) (2004)","drama, romance"
61013,3.875,Absolute Giganten (1999),"action, comedy, drama, romance"
61018,3.588888888888889,Peppermint Candy (Bakha satang) (1999),drama
61026,3.6234309623430963,Red Cliff (Chi bi) (2008),"action, adventure, drama, war"
61100,3.7115384615384617,Still Life (Sanxia haoren) (2006),"drama, romance"
61236,3.887579617834395,Waltz with Bashir (Vals im Bashir) (2008),"animation, documentary, drama, war"
61240,3.9567164179104477,Let the Right One In (Låt den rätte komma in) (2008),"drama, fantasy, horror, romance"
61257,3.677570093457944,I.O.U.S.A. (a.k.a. IOUSA) (2008),documentary
61323,3.5426376440460947,Burn After Reading (2008),"comedy, crime, drama"
61406,3.9058988764044944,John Adams (2008),drama
61451,3.6,"Seventh Cross, The (1944)","drama, war"
61475,3.8333333333333335,August Evening (2007),drama
61628,3.5625,Sunflower (Xiang ri kui) (2005),drama
61646,3.5982142857142856,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),"drama, romance"
61724,3.7,Shadows in Paradise (Varjoja paratiisissa) (1986),"comedy, romance"
61913,3.9583333333333335,Africa addio (1966),documentary
61937,3.734567901234568,Sawdust and Tinsel (Gycklarnas afton) (1953),drama
61967,3.786363636363636,"Autumn Afternoon, An (Sanma no aji) (1962)",drama
61994,3.6136363636363638,"So Normal (Normais, Os) (2003)",comedy
62049,3.712655601659751,1984 (1956),"drama, sci-fi"
62054,3.6029411764705883,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh) (1974)","action, war, western"
62115,3.6574074074074074,Six Shooter (2004),"comedy, drama"
62157,3.619047619047619,"Secrets, The (Sodot, Ha-) (2007)","drama, romance"
62198,3.730769230769231,Marjoe (1972),documentary
62203,3.565942028985507,Martyrs (2008),horror
62208,3.6,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",drama
62245,3.6120689655172415,"Music Room, The (Jalsaghar) (1958)",drama
62250,3.552973977695167,Gomorrah (Gomorra) (2008),"crime, drama"
62254,3.6,"Funeral, The (Ososhiki) (1984)",comedy
62374,3.579534432589719,Body of Lies (2008),"action, drama, thriller"
62420,3.65,"Pool, The (2007)","comedy, drama"
62467,3.9,Family Life (1971),drama
62511,3.8050996483001174,"Synecdoche, New York (2008)","comedy, drama"
62514,3.772727272727273,Come to the Stable (1949),drama
62553,3.6125356125356127,"Secret Life of Bees, The (2008)",drama
62644,3.8122775800711746,"Wave, The (Welle, Die) (2008)",drama
62761,3.75,Taifu Club (Taifû kurabu) (1985),"drama, romance"
62781,4.0,My Sons (Musuko) (1991),"comedy, romance"
62801,3.874015748031496,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),"action, drama"
62803,3.71875,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972),action
62849,3.679312813171081,RocknRolla (2008),"action, crime"
63062,3.680714022819286,Changeling (2008),"crime, drama, mystery"
63072,3.625323741007194,"Road, The (2009)","adventure, drama, thriller"
63082,3.832616788129817,Slumdog Millionaire (2008),"crime, drama, romance"
63131,3.5345647914917437,Role Models (2008),comedy
63179,3.5916030534351147,Tokyo! (2008),drama
63194,3.5961538461538463,Caótica Ana (2007),"comedy, drama, mystery, romance"
63226,3.6818181818181817,Repast (Meshi) (1951),drama
63229,4.25,Feiern (2006),documentary
63276,3.5365853658536586,Crows Zero (Kurôzu zero) (2007),action
63391,3.75,Goyokin (1969),"action, drama"
63433,3.7663755458515285,Farscape: The Peacekeeper Wars (2004),"action, adventure, sci-fi"
63515,3.6956521739130435,The Island (2006),"drama, mystery"
63544,3.7222222222222223,Half Moon (a.k.a. Niwemang) (2006),"drama, war"
63645,3.732142857142857,"Free Will, The (Freie Wille, Der) (2006)","crime, drama"
63662,3.8333333333333335,Where a Good Man Goes (Joi gin a long) (1999),"action, drama, thriller"
63676,3.7701612903225805,"Face of Another, The (Tanin no kao) (1966)","drama, sci-fi"
63692,3.75,Don Q Son of Zorro (1925),"adventure, romance"
63760,3.8529411764705883,Bellissima (1951),drama
63781,3.5384615384615383,"Living Sea, The (1995)","documentary, imax"
63808,3.650112866817156,"Class, The (Entre les murs) (2008)",drama
63876,3.7397893655278707,Milk (2008),drama
64034,3.8143414980475683,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)","drama, war"
64197,3.775155279503106,Hunger (2008),drama
64241,3.8777777777777778,"Lonely Wife, The (Charulata) (1964)","drama, romance"
64275,3.6,"Blue Light, The (Blaue Licht, Das) (1932)","drama, fantasy, mystery"
64278,3.843137254901961,"Pervert's Guide to Cinema, The (2006)",documentary
64283,3.625,Women of the Night (Yoru no onnatachi) (1948),drama
64285,3.6795727636849134,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),"animation, comedy"
64338,3.65,Gypsy (1993),"comedy, drama, musical"
64385,3.625,Body of War (2007),"documentary, war"
64408,3.6,"Sun Shines Bright, The (1953)","comedy, drama"
64418,4.194444444444445,"Man Named Pearl, A (2006)",documentary
64511,3.736842105263158,Dean Spanley (2008),"comedy, drama"
64522,3.7333333333333334,Patterns (1956),drama
64575,3.7308868501529053,Doubt (2008),"drama, mystery"
64614,3.9093684837652667,Gran Torino (2008),"crime, drama"
64620,3.7676258992805756,Frost/Nixon (2008),drama
64622,3.7685526855268554,"Reader, The (2008)","drama, romance"
64650,3.541176470588235,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi) (2008)","comedy, drama, musical, romance"
64695,3.8566433566433567,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),"action, adventure, animation"
64701,3.7685185185185186,I've Loved You So Long (Il y a longtemps que je t'aime) (2008),"drama, mystery"
64716,3.7085457635348384,Seven Pounds (2008),drama
64839,3.798507462686567,"Wrestler, The (2008)",drama
64930,3.7421875,"More the Merrier, The (1943)","comedy, romance"
64957,3.5953075042317097,"Curious Case of Benjamin Button, The (2008)","drama, fantasy, mystery, romance"
64990,3.65,Pete Seeger: The Power of Song (2007),documentary
64993,3.839527027027027,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),"animation, drama, romance"
65078,4.5,Jane Austen in Manhattan (1980),"drama, romance"
65133,3.7407932011331444,Blackadder Back & Forth (1999),comedy
65142,3.5408163265306123,Loft (2008),"crime, drama, mystery"
65188,4.079055441478439,Dear Zachary: A Letter to a Son About His Father (2008),documentary
65216,3.5847647498132935,Defiance (2008),"drama, thriller, war"
65235,3.6,"Grocer's Son, The (Fils de l'épicier, Le) (2007)","drama, romance"
65259,3.5677966101694913,Involuntary (De ofrivilliga) (2008),drama
65261,3.8517025089605736,Ponyo (Gake no ue no Ponyo) (2008),"adventure, animation, children, fantasy"
65288,3.71875,Six in Paris (Paris vu par...) (1965),"drama, romance"
65357,3.735294117647059,House of Sand (Casa de Areia) (2005),drama
65418,3.54983922829582,Wendy and Lucy (2008),drama
65514,3.9435374149659865,Ip Man (2008),"action, drama, war"
65596,3.6869806094182827,Mesrine: Killer Instinct (L'instinct de mort) (2008),"action, crime, drama, thriller"
65612,3.6475,Castaway (1986),"adventure, drama"
65642,3.7446336047372317,"Timecrimes (Cronocrímenes, Los) (2007)","sci-fi, thriller"
65660,3.6607142857142856,"Secret of the Grain, The (La graine et le mulet) (2007)",drama
65729,4.0,Shoot on Sight (2007),"crime, drama"
65764,3.761904761904762,Chinese Coffee (2000),drama
65796,3.561224489795918,Galaxy Express 999 (Ginga tetsudô Three-Nine) (1979),"adventure, animation, fantasy, sci-fi"
65986,3.6,Branded (1950),western
66008,4.5,"Signos del zodiaco, Los (1964)",drama
66019,3.8472222222222223,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",documentary
66068,3.7954545454545454,Indictment: The McMartin Trial (1995),"drama, thriller"
66092,3.6176470588235294,"Triumph of the Nerds, The: The Rise of Accidental Empires (1996)",documentary
66097,3.7189127105666158,Coraline (2009),"animation, fantasy, thriller"
66118,3.880952380952381,Point of Order (1964),documentary
66279,3.739130434782609,Husbands (1970),drama
66295,3.5384615384615383,33 Scenes from Life (33 sceny z zycia) (2008),drama
66317,3.5372340425531914,Comet in Moominland (1992),"adventure, animation, fantasy"
66339,3.548780487804878,Death by Hanging (Koshikei) (1968),"comedy, crime"
66352,3.7,Dry Season (Daratt) (2006),drama
66371,3.9930830039525693,Departures (Okuribito) (2008),drama
66389,4.125,AmericanEast (2008),drama
66440,3.888888888888889,Robinson in Space (1997),"documentary, sci-fi"
66544,3.5528846153846154,Nuremberg (2000),"drama, war"
66553,3.8333333333333335,Show Me (2004),"crime, drama, thriller"
66618,3.693548387096774,"World Without Thieves, A (Tian xia wu zei) (2004)","action, crime, drama"
66662,3.75,"Black Watch, The (1929)","adventure, drama"
66665,3.651380231522707,Away We Go (2009),"comedy, drama, romance"
66718,3.62,"Cry, The (Grido, Il) (1957)",drama
66744,3.613888888888889,"Divo, Il (2008)",drama
66758,3.7857142857142856,Wings (Krylya) (1966),drama
66762,3.555045871559633,Paris (2008),"comedy, drama, romance"
66785,3.58298755186722,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)","action, adventure, comedy, western"
66813,3.8461538461538463,"English Surgeon, The (2007)",documentary
66857,3.5833333333333335,Marius (1931),"comedy, drama, romance"
66870,3.727272727272727,Everlasting Moments (Maria Larssons eviga ögonblick) (2008),drama
66927,3.625,Tokyo.Sora (2002),drama
66934,3.9489819527996297,Dr. Horrible's Sing-Along Blog (2008),"comedy, drama, musical, sci-fi"
66977,3.6,Fanny (1932),"comedy, drama, romance"
67087,3.582624387728796,"I Love You, Man (2009)",comedy
67098,3.640625,Billy Budd (1962),adventure
67140,3.5405405405405403,Blonde Venus (1932),drama
67255,3.8856606472376183,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)","crime, drama, mystery, thriller"
67316,3.642857142857143,"Children of Leningradsky, The (2005)",documentary
67370,3.625,"Third Part of the Night, The (Trzecia czesc nocy) (1972)","drama, horror, war"
67422,3.7,California Dreamin' (Nesfarsit) (2007),"comedy, drama, war"
67424,3.857142857142857,Counter Investigation (Contre-enquête) (2007),"crime, drama"
67429,3.6237864077669903,Sita Sings the Blues (2008),"animation, musical"
67504,3.9583333333333335,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),documentary
67508,3.6723044397463003,"Baader Meinhof Komplex, Der (2008)","action, crime, drama, thriller"
67620,3.5416666666666665,Nothing But the Truth (2008),"drama, thriller"
67665,3.7570356472795496,Anvil! The Story of Anvil (2008),"documentary, musical"
67801,3.6878453038674035,Revanche (2008),"crime, drama, romance"
67845,3.5833333333333335,My Friend Henry (Ystäväni Henry) (2004),"children, drama"
67925,3.65,City Girl (1930),"drama, romance"
67957,3.596774193548387,Superstar: The Karen Carpenter Story (1988),"drama, musical"
67997,3.8258226037195993,In the Loop (2009),comedy
67999,3.58,Global Metal (2008),documentary
68044,3.6,Crime Wave (1954),"crime, drama, film-noir"
68073,3.6751933372992265,Pirate Radio (2009),"comedy, drama"
68099,3.908273381294964,Apollo 13: To the Edge and Back (1994),documentary
68115,3.75,"Small Back Room, The (1949)","romance, thriller"
68153,3.5365853658536586,Double Trouble (1984),"action, comedy"
68157,4.011396628677905,Inglourious Basterds (2009),"action, drama, war"
68159,3.5687074829931973,State of Play (2009),"crime, drama, thriller"
68168,3.5454545454545454,"Strategy of the Snail, The (Estrategia del Caracol, La) (1993)","comedy, drama"
68173,3.6016949152542375,Strike (Stachka) (1925),drama
68180,4.033333333333333,Bab'Aziz -The Prince Who Contemplated His Soul (2005),drama
68194,3.7504520795660037,"Damned United, The (2009)",drama
68237,4.017547837127052,Moon (2009),"drama, mystery, sci-fi, thriller"
68259,3.5833333333333335,Aamir (2008),"drama, thriller"
68269,3.7373239436619716,"Young Victoria, The (2009)","drama, romance"
68273,3.7045454545454546,Amazing Journey: The Story of The Who (2007),documentary
68337,3.75,Moving Midway (2007),documentary
68347,3.819620253164557,Sin Nombre (2009),"crime, drama, thriller"
68358,3.8380049720323184,Star Trek (2009),"action, adventure, sci-fi, imax"
68472,3.7732558139534884,Cherry Blossoms (Kirschblüten - Hanami) (2008),"drama, romance"
68486,3.7268370607028753,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),"action, drama, war"
68515,3.75,Man with an Apartment (Czlowiek z M-3) (1969),comedy
68517,3.8,"I Hate Mondays, (Nie lubie poniedzialku) (1971)",comedy
68522,3.860294117647059,Earth (2007),documentary
68536,3.754201680672269,Stanley Kubrick: A Life in Pictures (2001),documentary
68544,4.333333333333333,"Stolen Collection, (Skradziona kolekcja) (1979)",comedy
68653,3.625,"Devil Is a Woman, The (1935)","comedy, drama, romance"
68674,3.5483870967741935,"Merry Gentleman, The (2008)",drama
68676,3.8333333333333335,"Murder of Fred Hampton, The (1971)","crime, documentary"
68690,3.647887323943662,Love Songs (Les chansons d'amour) (2007),"drama, musical"
68835,3.5904255319148937,Were the World Mine (2008),"adventure, fantasy, musical, romance"
68838,3.5873015873015874,Every Little Step (2008),documentary
68848,3.5382571732199786,"Brothers Bloom, The (2008)","adventure, comedy, crime, romance"
68868,3.8548387096774195,Our Folks (Sami swoi) (1967),comedy
68872,3.537037037037037,Paisan (Paisà) (1946),"drama, war"
68874,3.9239130434782608,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",drama
68919,3.6538461538461537,Suzanne's Career (La carrière de Suzanne) (1963),romance
68954,3.9635849882596412,Up (2009),"adventure, animation, children, drama"
68956,3.9285714285714284,Late Autumn (Akibiyori) (1960),"comedy, drama"
68959,3.623456790123457,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),"action, adventure, animation, drama"
68967,3.614130434782609,"Summer Hours (Heure d'été, L') (2008)",drama
68974,3.9,Show People (1928),"comedy, romance"
69027,3.540880503144654,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),"adventure, comedy"
69072,3.8333333333333335,The Winslow Boy (1948),"children, crime, drama"
69088,3.7134831460674156,"War Game, The (1965)","documentary, drama, war"
69122,3.599251506115743,"Hangover, The (2009)","comedy, crime"
69136,3.696078431372549,Don (1978),"action, comedy, crime, drama, musical, thriller"
69219,3.659090909090909,"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",comedy
69241,3.7241379310344827,Berlin Alexanderplatz (1980),drama
69310,3.710526315789474,Hana and Alice (Hana to Arisu) (2004),"comedy, drama"
69324,3.5875,Flame and Citron (Flammen & Citronen) (2008),"action, drama, war"
69336,3.5714285714285716,In Therapy (Divã) (2009),"comedy, drama, romance"
69354,3.6875,Went the Day Well? (1942),"thriller, war"
69358,3.6956521739130435,American Violet (2008),drama
69361,3.7,Suspect X (Yôgisha X no kenshin) (2008),"crime, drama, mystery"
69394,3.7934782608695654,"Stoning of Soraya M., The (2008)","crime, drama"
69429,3.763157894736842,Home from the Hill (1960),"drama, romance"
69448,3.7666666666666666,Promise Me This (Zavet) (2007),comedy
69458,3.5803921568627453,Tyson (2008),documentary
69481,3.7274175756832943,"Hurt Locker, The (2008)","action, drama, thriller, war"
69483,3.8181818181818183,"Not on Your Life (Verdugo, El) (Executioner, The) (1963)","comedy, drama"
69489,3.78,How I Unleashed World War II (Jak rozpetalem II wojne swiatowa) (1970),"comedy, war"
69493,3.75,Tu£sday (2008),"action, crime, mystery, thriller"
69500,3.75,Brunet Will Call (Brunet wieczorowa pora) (1976),comedy
69524,3.979949874686717,Raiders of the Lost Ark: The Adaptation (1989),"action, adventure, thriller"
69529,3.988833746898263,Home (2009),documentary
69574,3.653125,Phoebe in Wonderland (2008),"drama, fantasy"
69604,3.5341463414634147,Whatever Works (2009),"comedy, romance"
69609,3.625,Holly (2006),drama
69685,3.7417840375586855,Daria: Is It College Yet? (2002),"animation, comedy"
69687,4.0,"Irene, Go Home! (Irena do domu!) (1955)",comedy
69699,3.8684210526315788,Love Streams (1984),"comedy, drama"
69706,3.75,Mumia Abu-Jamal: A Case for Reasonable Doubt? (1997),documentary
69708,3.5555555555555554,Off the Charts: The Song-Poem Story (2003),documentary
69712,3.546082949308756,My Sister's Keeper (2009),drama
69729,3.6538461538461537,I Have Found It (Kandukondain Kandukondain) (2000),"comedy, drama, musical, romance"
69744,3.5384615384615383,Blonde Crazy (1931),"comedy, crime, drama, romance"
69757,3.72534353800661,(500) Days of Summer (2009),"comedy, drama, romance"
69761,3.8472222222222223,Through the Olive Trees (Zire darakhatan zeyton) (1994),drama
69786,3.625,"Boys: The Sherman Brothers' Story, The (2009)",documentary
69830,3.61,Iron Maiden: Flight 666 (2009),documentary
69844,3.834885361552028,Harry Potter and the Half-Blood Prince (2009),"adventure, fantasy, mystery, romance, imax"
69849,3.8540772532188843,Roots (1977),"drama, war"
69971,3.740740740740741,Ludwig (1972),drama
69995,3.6240601503759398,Tokyo Sonata (2008),drama
70126,4.125,Pavement: Slow Century (2002),documentary
70130,3.576923076923077,Loulou (1980),"drama, romance"
70146,3.625,Rage at Dawn (1955),western
70186,3.909090909090909,Heimat - A Chronicle of Germany (Heimat - Eine deutsche Chronik) (1984),drama
70201,3.537037037037037,High Hopes (1988),comedy
70223,3.710526315789474,Fanfan la Tulipe (Fan-Fan the Tulip) (1952),"action, adventure, comedy, romance, war"
70286,3.806483027267668,District 9 (2009),"mystery, sci-fi, thriller"
70295,3.7065217391304346,"Beaches of Agnes, The (Plages d'Agnès, Les) (2008)",documentary
70342,3.7564102564102564,Séraphine (2008),"drama, war"
70370,3.8333333333333335,The Boys from Fengkuei (1983),drama
70421,3.9375,A Summer at Grandpa's (1984),drama
70423,3.8846153846153846,"A Time to Live, a Time to Die (1985)",drama
70432,3.5616438356164384,Fail Safe (2000),"drama, thriller"
70451,3.6880341880341883,Max Manus (2008),"action, drama, war"
70465,3.8333333333333335,Jerusalema (Gangster's Paradise: Jerusalema) (2008),"action, crime, drama"
70488,3.875,Wings of Hope (Julianes Sturz in den Dschungel) (2000),"adventure, documentary"
70507,3.607142857142857,Days of Darkness (2007),"comedy, drama, fantasy"
70533,3.8356521739130436,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),"action, animation, sci-fi"
70537,3.75,Moliere (1978),drama
70567,3.63953488372093,Adam (2009),"drama, romance"
70595,3.7,"Next Stop, Greenwich Village (1976)",comedy
70599,3.606422505307856,"Time Traveler's Wife, The (2009)","drama, romance, sci-fi"
70611,3.75,Traffic Affairs (Mitfahrer) (2004),drama
70649,3.8035714285714284,A City of Sadness (1989),drama
70670,3.6574074074074074,Second Wind (Le deuxième souffle) (Second Breath) (1966),"crime, drama, film-noir"
70712,3.590909090909091,Abandon Ship! (Seven Waves Away) (1957),"adventure, drama"
70722,4.055555555555555,"Good Men, Good Women (1995)","drama, romance"
70728,3.5747800586510263,Bronson (2009),"action, comedy, drama, thriller"
70804,3.75,Olympia Part One: Festival of the Nations (Olympia 1. Teil - Fest der Völker) (1938),documentary
70806,3.6538461538461537,Olympia Part Two: Festival of Beauty (Olympia 2. Teil - Fest der Schönheit) (1938),documentary
70831,3.5454545454545454,Krakatoa: The Last Days (2006),"documentary, drama"
70849,3.7857142857142856,"Doulos, Le (1962)","crime, thriller"
70862,3.673716012084592,It Might Get Loud (2008),documentary
70871,3.8661971830985915,"Day in the Country, A (Partie de campagne) (1936)","drama, romance"
70948,3.8333333333333335,London (1994),documentary
70978,3.6375,Boyfriends and Girlfriends (a.k.a. My Girlfriend's Boyfriend) (L'ami de mon amie) (1987),comedy
71027,3.8823529411764706,"Good Marriage, A (Beau mariage, Le) (1982)","comedy, drama, romance"
71033,3.9923178226514486,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)","crime, drama, mystery, romance, thriller"
71047,3.9444444444444446,"Day After Trinity, The (1981)",documentary
71106,3.767833109017497,Frequently Asked Questions About Time Travel (2009),"comedy, sci-fi"
71108,3.8423672566371683,"White Ribbon, The (Das weiße Band) (2009)","drama, mystery"
71131,3.8932291666666665,"Most Hated Family in America, The (2007)",documentary
71139,3.6153846153846154,Paraíso Travel (2008),"adventure, drama, romance"
71141,3.6875,Airbag (1997),"action, comedy, crime, thriller"
71147,3.64,Death of a Cyclist (Muerte de un ciclista) (1955),drama
71164,3.9285714285714284,Welcome Mr. Marshall (Bienvenido Mister Marshall) (1953),comedy
71178,3.857142857142857,Street of Shame (Akasen chitai) (1956),drama
71180,3.65,Padre padrone (1977),drama
71189,3.5454545454545454,"Million, Le (Million, The) (1931)","comedy, musical"
71199,3.8214285714285716,Memories of Underdevelopment (Memorias del subdesarrollo) (1968),drama
71243,3.6875,Tension (1949),"crime, drama, film-noir, romance"
71276,3.8333333333333335,"Silver Stallion (Silver Brumpy, The) (1993)",drama
71282,3.7785493827160495,"Food, Inc. (2008)",documentary
71304,3.5408366533864544,Thirst (Bakjwi) (2009),"drama, horror"
71348,4.0,A Good Man (2009),"crime, drama"
71384,3.6666666666666665,"Eagle Has Two Heads, The (L'aigle à deux têtes) (1948)",drama
71390,3.7011494252873565,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",documentary
71404,3.625,"3 Worlds of Gulliver, The (1960)","adventure, fantasy"
71416,3.625,Hellzapoppin' (1941),"comedy, musical"
71438,3.8463855421686746,Still Walking (Aruitemo aruitemo) (2008),drama
71442,3.774193548387097,Le Plaisir (1952),"comedy, drama"
71444,3.739130434782609,Thirst (Pyaasa) (1957),"drama, musical, romance"
71446,3.6666666666666665,"Muriel, or The Time of Return (Muriel ou Le temps d'un retour) (1963)",drama
71462,3.912583518930958,"Cove, The (2009)",documentary
71464,3.6215524034672972,"Serious Man, A (2009)","comedy, drama"
71466,3.690598290598291,City Island (2009),"comedy, drama"
71472,3.5555555555555554,"Cameraman's Revenge, The (Mest kinematograficheskogo operatora) (1912)","animation, comedy"
71488,3.5588235294117645,"Pit, the Pendulum and Hope, The (Kyvadlo, jáma a nadeje) (1983)","horror, thriller"
71535,3.7629512767830935,Zombieland (2009),"action, comedy, horror"
71579,3.6648260629486473,"Education, An (2009)","drama, romance"
71634,3.6842105263157894,"Story of Louis Pasteur, The (1935)",drama
71640,3.5875,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),documentary
71688,3.7185185185185183,Jab We Met (2007),"comedy, drama, romance"
71736,3.5714285714285716,Van Gogh (1991),drama
71738,3.6,"Shanghai Gesture, The (1941)","drama, film-noir"
71743,3.7083333333333335,"Wedding March, The (1928)","drama, romance"
71755,3.8157894736842106,Earth Entranced (Terra em Transe) (1967),drama
71762,3.5526315789473686,Que Viva Mexico (¡Que Viva Mexico! - Da zdravstvuyet Meksika!) (1979),documentary
71838,3.7269463340891913,Law Abiding Citizen (2009),"drama, thriller"
71867,3.6176470588235294,"Misfortunates, The (De helaasheid der dingen) (2009)",drama
71938,3.8,"Round-Up, The (Szegénylegények) (1966)","drama, war"
71940,3.7,"Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La) (1966)",drama
71973,3.6153846153846154,Outsiders (Ceddo) (1977),drama
